sentiment,message,tweetid,languages
1,"RT @NatGeoChannel: Sehen Sie sich #BeforeTheFlood hier an, wie @LeoDiCaprio die Welt bereist, um den Klimawandel zu bekämpfen https://t.co/LkDehj3tNn httÃ¢â'¬Â¦",793616740345192449,de
2,RT @business: dans la tentative d’un républicain de déplacer son parti sur le changement climatique https://t.co/UuMQS6Pny2 https://t.co/OA1gYaKtSt,793617246232846340,fr
1,"RT @NatGeoChannel: смотрите #BeforeTheFlood прямо здесь, как @LeoDiCaprio путешествует по миру, чтобы справиться с изменением климата https://t.co/LkDehj3tNn httA ¢a, ¬ a ¦",793619910324658176,ru
1,"# внешняя политика охватывает от взаимодействия с другими странами по глобальным вопросам, таким как энергетика и изменение климата, до торговли. # fp2016выборы",793621061816422400,ru
2,"Лучшие университеты украли миллионы у налогоплательщиков, подстроив исследования глобального потепления-https://t.co/hwTRe5ooPU https://t.co/qJuf3GS7QM",793621948584501249,ru
1,"Счастливое ноябрь высокая температура все еще в 80 - х глобальное потепление является реальным, и естественная эволюция времени ничего не значит",793622003303354368,ru
0,"私は確かに同意します2気候変動の議論,相互接続は脅威ではありません。co / pOdpMWDubw、¢¬が負傷し¦https://t.co/SwSENORxsi",793625054047244288,ja
1,Pétrole & Le gaz dans le cadre de la solution au réchauffement planétaire: matériaux. Lire https://t.co/rg5sqrlkfG,793625178332729344,fr
1,@ realdonaldtrump気候変動を信じるべきだ!そうすればあなたは私の一票を得るそうでなければ@ hillaryclintonだ,793627262742622209,ja
-1,"Meiner Meinung nach ist der Klimawandel nichts anderes als ein Weg 2, unser Geld aus unseren Taschen zu nehmen 4 ihre grünen Projekte ¦ https://t.co/uhlZaSzFmb",793627267368820736,de
1,rt @ world _ wildlife:森林を守ることは気候変動と戦うために非常に重要です。基金(WWF Josefina BraAƒの±a-Varelaブログ# BeforetheFlood: https://t.A A¢¬の¦,793628341668544512,ja
0,RT @TheSteve12: @MAnotGinger @ brithome @NBCNews呼。我以为他们会说性别歧视给我们带来了“全球变暖”。可能有someÃ②â，②Â μ,793628702252888064,zh-CHS
1,気候変動で夭逝する可能性が高いのに、なぜ退職に投資するのか?,793628849607016449,ja
2,"RT @Alex_Verbeek: полярная воронка меняется из-за изменения климата: продлевается зима

https://t.co/MB3jpJY3Mn # климат # weatherA ¢a, ¬ a ¦",793628870813581312,ru
0,"RT @MimsyYamaguchi: @ScottWalker Affordable Care Act, Legalisierung der gleichgeschlechtlichen Ehe, Recovery Act, Pariser Klimaschutzabkommen, mÃ¢â'¬Â¦",793628967316037632,de
2,"RT @thinkprogress: Bereiten Sie sich auf einen bitterkalten Winter vor, denn der Klimawandel verschiebt den Polarwirbel https://t.co/TKrnPz6LIx https://t.cÃ¢â'¬Â¦",793629388382220288,de
-1,Le connard Leo dick-crappio a fait un film sur le changement climatique (yawn). Tout le monde s’en fout. Je l’ai mis sur liste noire à vie. https://t.co/LYYIJDsSD1,793630348231847937,fr
0,rt @ richiebandrich2: 11月1日にシカゴで75度…地球温暖化だが、それはブッシンだ,793630536673665025,ja
1,Je n’arrive pas à croire que les gens croient que le changement climatique n’est pas réel. Wow. Nous méritons l’extinction.,793632218035793920,fr
0,"RT @MimsyYamaguchi: @ScottWalker доступный уход закон, легализация однополых браков, закон восстановления, парижское соглашение об изменении климата, mA ¢, ¬ a ¦",793633464377499648,ru
2,RT @WDeanShook:顶尖大学通过伪造全球变暖研究从纳税人那里偷了数百万美元——https://t.co/BCXPHKoarg https://t.co/e01diÃ②â，②Â μ,793634749873004544,zh-CHS
1,"RT @PimpBillClinton:.@algore je dois admettre que tu avais raison à propos du réchauffement climatique, mec. On est en novembre et il fait plus chaud que deux filles qui s’embrassent. ¢a, ¦",793635711211622400,fr
1,"RT @Salon: когда Китай призывает дональда трампа к изменению климата, вы знаете itA ¢a, ¬ s bad https://t.co/hKNbvYxx8M",793635918687068160,ru
1,(翻訳:nob takahashi / facebook,793639154793840640,ja
1,rt @ drjillstein:トランプは気候変動を信じないふりをするが、上昇する海から彼のアイルランドのゴルフコースを守るために壁を買っている,793639985933004800,ja
2,"RT @thinkprogress: приготовьтесь к горько холодной зиме, так как изменение климата меняет полярный вихрь https://t.co/TKrnPz6LIx https://t.cA ¢a, ¬ a ¦",793645214527283201,ru
0,人々は、ティッピーの頂上にアイスバーグを触れ、地球温暖化を始めることができると考えています,793645361554268160,ja
-1,(翻訳:nob takahashi / facebook,793645632971939840,ja
0,RT @DebraMessing: #AlGore &amp;气候变化https://t.co/C5POR7dDnJ,793646936456777728,zh-CHS
0,"レオナルド・ディカプリオの気候変動に関するドキュメンタリーを見ている女の子を除いてね
#ブー# NoChicagoPride # ScienceIsBad",793647109027356672,ja
1,"Но я серьёзно. Этот эпизод был из 2000 года, и они обсуждали изменение климата. 16 лет спустя и как это stiA ¢a, ¬ a ¦ https://t.co/glzXLQqFGU",793648202423554049,ru
0,RT @KKelseyBITCHH_: белые медведи за глобальное потепление https://t.co/8JsbiG0TfP,793656085190246401,ru
0,[原文へ](翻訳:iwatani (a . k . a . hiwa),793657949164036096,ja
1,"RT @maggieeeng: Menschen, die sich darüber beschweren, wie heiß es draußen immer noch ist, aber die globale Erwärmung leugnen, https://t.co/Mqa9HK88JQ",793659333368131585,de
1,RT @NatGeoChannel:加入@LeoDiCaprio，一起寻找气候变化问题的答案。# BeforeTheFlood现在开始!https://t.co/qcA¢a¬¦,793660002808438784,zh-CHS
1,"Je vais juste mettre ça là. Si vous ne croyez pas au changement climatique ou que le racisme n’existe pas, détachez-moi de la vie.",793660453868142593,fr
0,RT @MichaelGerrard:我们新的更容易使用的网站，充满了关于气候变化和法律的材料https://t.co/MneypsUczM,793660550081187840,zh-CHS
1,"RT @tarotgod: когда PPL поймет, что глобальное потепление, обезлесение, и Потребление продуктов животного происхождения представляет большую угрозу земному шару",793661845953392641,ru
1,"RT @Amplitude350Lee: это безумие. Партия зеленых поддерживает человека, который не верит в изменение климата. Думаю, у них есть ""га-а-а-а""",793662953614487555,ru
1,RT @ClimateCentral:以下是随着世界变暖，气候变化将如何影响海平面上升(和洪水城市)https://t.co/btLitj44uUÃ②â， Â μ,793663575210418176,zh-CHS
1,rt @ carmenobied: # beforetheflood:気候変動に取り組む新しいドキュメンタリーを見る。私たち次第です。@NatGeo @LeoDiCaprioA¢a¬a¦,793663702297743360,ja
1,(翻訳:nob takahashi / facebook,793663715430150144,ja
1,"@AchmarBinSchibi @anagama #DonaldTrump и #HillaryClinton должны понять, что ответом на глобальное потепление не является ядерная зима! - да, да, да",793664532036067328,ru
0,@SouthJerzMick réchauffement climatique. Cherchez l’origine — agenda 21 — «un ennemi commun».,793665497023774720,fr
1,"RT @Salon: когда Китай призывает дональда трампа к изменению климата, вы знаете itA ¢a, ¬ a ""¢s bad https://t.co/qx1Xep7k82",793665768508395520,ru
1,"RT @NatGeoChannel: Sehen Sie sich #BeforeTheFlood hier an, wie @LeoDiCaprio die Welt bereist, um den Klimawandel zu bekämpfen https://t.co/LkDehj3tNn httÃ¢â'¬Â¦",793666086088667136,de
1,"RT @ZosteraR: океан теряет дыхание из-за контраха, контраха и изменение климата делает его хуже https://t.co/w0mzbdwYtj #oceanpessimism",793666922466402304,ru
0,"@AQUILOGY заняло некоторое время, чтобы добраться до этого, большое спасибо. Страшно, как ""изменение климата"", как бы потерял свою сексуальность в средствах массовой информации в то время...",793668930824966148,ru
0,"RT @imcarolanne: мое сердце говорит хорошая погода, но мой мозг говорит глобальное потепление https://t.co/zzObGqpmzA",793671016283115520,ru
1,"RT @Food_Tank: les protéines végétales augmentent la sécurité alimentaire & Aide à atténuer le changement climatique: https://t.co/avhaUucW6z @GoodFoodInst https://tA ¢a, ¬ a ¦",793671225071562752,fr
0,"RT @Total_CardsMove: «снаружи так тепло из-за изменения климата».

Не будь наивной. Мы все знаем, что это потому, что детеныши в WSA ¢a, ¬ a ¦",793672575993864196,ru
1,RT @NatGeoChannel:在这里观看#洪水之前，@莱昂纳多·迪卡普里奥环游世界应对气候变化https://t.co/LkDehj3tNn httÃ②â， Â μ,793674339925106688,zh-CHS
1,"rt @unisdr:インドは熱のアウトブレイクに苦しんでいるのか?都市化と気候変動は蚊の拡散を助ける#switch2sendai https://t.coa¢a,¬a¦",793676241672900608,ja
0,"RT @fiscal_penalty: malgré le réchauffement climatique, l’Alaska a connu très peu, sinon aucun, réchauffement depuis 1977 (sauf Barrow), comme indiqué ci-dessous: httA ¢a, ¦ a",793676934865563648,fr
0,"RT @fiscal_penalty: malgré le réchauffement climatique, l’Alaska a connu très peu, sinon aucun, réchauffement depuis 1977 (sauf Barrow), comme indiqué ci-dessous: httA ¢a, ¦ a",793676935331053568,fr
0,尽管全球变暖，阿拉斯加自1977年以来几乎没有变暖(除了巴罗)，如下图所示:httÃ①â，②Â μ,793676936018956288,zh-CHS
0,"RT @fiscal_penalty: malgré le réchauffement climatique, l’Alaska a connu très peu, sinon aucun, réchauffement depuis 1977 (sauf Barrow), comme indiqué ci-dessous: httA ¢a, ¦ a",793676936165851136,fr
1,RT @gillymac02:不管你相信不相信气候变化，我们没有干净的水和氧气就不能生存，这是他妈的常识??,793678069324255232,zh-CHS
0,"@Karoli @morgfair @OsborneInk @dailykos
Путин добрался и до тебя, джилл!
Трамп вообще не верит в изменение климата
Думает, что это розыгрыш",793678156125315072,ru
1,"RT @savbrock: на улице почти 90 градусов на хэллоуин, и некоторые из вас все еще отрицают законность глобального потепления A ° A ¸ A ¤€",793680191629381632,ru
0,RT @weshootpeople:莱昂纳多·迪卡普里奥正在执行一项抗击气候变化的任务。《洪水之前》[整部影片]https://t.co/R1vioIiaÃ②â， Â μ,793681777453740032,zh-CHS
1,"RT @NatGeoChannel: regardez # ¬ theflood ici même, alors que @LeoDiCaprio parcourt le monde entier pour lutter contre le changement climatique https://t.co/LkDehj3tNn httA ¢a, a ¦",793682952597143552,fr
1,"RT @robdromb: Toomey s’oppose à l’avortement, au mariage Gay, pro-entreprises, anti-consommateurs, anti-travailleurs, anti-pauvres, nie le changement climatique.

Votez pour @KatA ¢â â ¦",793683103755542529,fr
0,RT @KKelseyBITCHH_: Eisbären für die https://t.co/8JsbiG0TfP der globalen Erwärmung,793688347034005505,de
2,@amcp世界商业报道crid:3t1ir7…食品和农村事务委员会表示，气候变化可能会带来更大的降雨…,793691012241715200,zh-CHS
1,みんな、洪水の前の気候変動に関するナショナルジオグラフィック/ l .ディカプリオのドキュメントを見てください。無料なので言い訳はできません。https://t.co/sNqiOes2UL,793691146866139136,ja
