sentiment,message,tweetid,languages
1,"RT @SenSanders: sur pratiquement tous les numéros majeurs â ¢A, ¬ A ¢hausse du salaire minimum, changement climatique, équité salariale pour les femmes â ¢A,  A ¢nous sommes la majorité",798040304389492736,fr
-1,"@JWilla_ @SethMacFarlane si le réchauffement climatique est réel, pourquoi changer le nom en changement climatique? Le temps change naturellement, non?",798041079136194560,fr
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,798041823025328128,zh-CHS
0,RT @KarmaLoveee: donnez-moi deux bières et je vous donnerai le plus grand discours du monde sur le changement climatique A ° A ¸ E œ A to š A ° A ¸ E œ A do š,798043036487815168,fr
1,"RT @PopSci: четыре вещи, которые вы можете сделать, чтобы остановить дональда трампа от ухудшения изменения климата https://t.co/uhw228etfp https://t.co/BtDUnb6hZ3",798043111830102016,ru
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",798043668057833472,ru
1,"Wir können den Klimawandel in Ordnung bringen, aber nur, wenn wir uns weigern, die Hoffnung aufzugeben | Zoe Williams https://t.co/CynqOK8wMD",798043805421211648,de
1,guardianeco:キングラズランディングを去る気候変動、命懸けで拒否希望を捨てよ|ゾーイウィリアムズhttps://t.co/VpkrIZUaVq,798045381045129216,ja
1,如果你donÃ①â，②â“②认为人为造成的全球变暖是一个愚蠢的问题，请向自然资源保护委员会(https:Ã②â，¬μ,798045969375956992,zh-CHS
1,"https://t.co/7MARTM0ZtG
The Guardian view on climate change: трамп произносит заклинание катастрофы
# климат # политика # катастрофа https://t.co/Ux1nfziyew",798046007938269184,ru
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,798046763412164608,zh-CHS
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,798047691791966208,zh-CHS
0,"RT @UberFacts: избранный президент трамп выбрал майрона эбелла, скептика к изменению климата, чтобы возглавить свое агентство по охране окружающей среды transiA ¢a ¬ a ¦",798049581774860288,ru
2,RT @CNNPolitics:为什么气候变化专家担心唐纳德·特朗普的总统任期https://t.co/RmWCYDNUe5 https://t.co/49z6drlwQz,798050900551999488,zh-CHS
1,あらゆる課題RT @SenSanders: A¢¬の€最低賃金の引上げは、気候変動¢女性に対する投資支払う1、¬€私達こそマジョリティーなの,798052983292489728,ja
1,rt @ sensanders:気候変動を信じない次期大統領がいる。何百万人もの人々がこう言わなければなりません,798053806088986624,ja
1,"RT @SenSanders: Bei praktisch jedem wichtigen Thema - Anhebung des Mindestlohns, Klimawandel, Lohngerechtigkeit für Frauen - sind wir die Mehrheit",798055411362447364,de
1,如果你donÃ①â，②â“②认为人为造成的全球变暖是一个愚蠢的问题，请向自然资源保护委员会(https:Ã②â，¬μ,798055455612243968,zh-CHS
1,@ClarkeMicah你是说没有任何东西能让你相信气候变化，因为我们没有对照样本来测试?,798056339092029440,zh-CHS
0,@ rc1023fm # continentalsunrise pmbジェットアウト2モロッコ4気候変動サミット。特に9jaにとっての「that」の意味を彼が知っているかどうかは疑問です。,798056638355800064,ja
1,如果你donÃ①â，②â“②认为人为造成的全球变暖是一个愚蠢的问题，请向自然资源保护委员会(https:Ã②â，¬μ,798057406534066176,zh-CHS
-1,"RT @JaredWyand:史蒂夫·班农的意思是，我们每年花220亿美元用于“研究”的气候变化计划再见了。

https://t.A¢a¬¦",798058080487383040,zh-CHS
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",798059090987651072,ru
1,RT @XHNews: 2016 wird sehr wahrscheinlich das heißeste Jahr seit Beginn der Aufzeichnungen sein und Alarm schlagen für den katastrophalen Klimawandel.,798060865786441728,de
1,rt @ sensanders:気候変動を信じない次期大統領がいる。何百万人もの人々がこう言わなければなりません,798060986259251200,ja
1,"RT @XHNews: 2016 год, скорее всего, будет самым жарким годом в истории, подавая сигнал о катастрофическом изменении климата ¢a, ¬ a ¦",798062425681465345,ru
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",798063327129661440,ru
1,"RT @LastWeekTonight: если вы не ¢a, ¬ a ""¢t считают антропогенное глобальное потепление глупым вопросом, дайте совету по защите природных ресурсов (HTTPS: ¢a, ¬ a ¦ t)",798063864025710592,ru
1,RT @SenSanders: nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire,798064522086862848,fr
1,"RT @SenSanders: Wir haben einen designierten Präsidenten, der nicht an den Klimawandel glaubt. Millionen von Menschen werden sagen müssen: Herr TÃ¢'¬Â¦",798064611819823104,de
1,RT @climatehawk1: quatre choses que vous pouvez faire pour empêcher Donald Trump d’aggraver le changement climatique,798068178207133696,fr
1,RT @AssaadRazzouk: в новом новом мире Китай читает соединенным штатам лекции об изменении климата и важности сотрудничества между странами,798068211417632768,ru
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",798069225046806528,ru
1,"RT @mrLeCure: как раз перед наводнением смотрел, документ по @LeoDiCaprio об изменении климата. Я не ученый, но для меня это имело смысл.",798070905666732032,ru
1,RT @SenSanders: nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire,798071070737604608,fr
1,RT @HuffingtonPost: So ziemlich jedes Lebewesen spürt bereits die Auswirkungen des Klimawandels https://t.co/5U8EQ27eFi https://t.co/nIÃ¢'¬Â¦,798072727341060096,de
1,"RT @LastWeekTonight: если вы не ¢a, ¬ a ""¢t считают антропогенное глобальное потепление глупым вопросом, дайте совету по защите природных ресурсов (HTTPS: ¢a, ¬ a ¦ t)",798072882970656768,ru
1,RT @ senanders:我们的当选总统不相信气候变化。数百万人将不得不说:TÃ②â， Â μ,798073434307723265,zh-CHS
1,"Nous pouvons résoudre le changement climatique, mais seulement si nous refusons d’abandonner l’espoir que constitue Zoe Williams https://t.co/UGrMaUkz9p",798075558500429824,fr
1,"RT @guardian: nous pouvons remédier au changement climatique, mais seulement si nous refusons d’abandonner l’espoir que constitue Zoe Williams https://t.co/nKoxFUrkJr",798076133895995392,fr
2,RT @Toby_Johnson: la Chine met en garde Trump contre l’abandon de l’accord sur le changement climatique #COP22 https://t.co/hwCi1hwRc7,798076257640574981,fr
1,"RT @SenSanders: Wir haben einen designierten Präsidenten, der nicht an den Klimawandel glaubt. Millionen von Menschen werden sagen müssen: Herr TÃ¢'¬Â¦",798076567427616768,de
1,"RT @SenSanders: Wir haben einen designierten Präsidenten, der nicht an den Klimawandel glaubt. Millionen von Menschen werden sagen müssen: Herr TÃ¢'¬Â¦",798076611547406336,de
1,RT @AustralisTerry: le Queensland alimente maintenant le réchauffement climatique # méthane #CSG #LNG #AUSPOL @QLDLabor #CSG https://t.co/amWMGDoxNc,798083298085867520,fr
2,(翻訳:nob takahashi / facebook,798087307337183232,ja
1,"RT @DaveKingThing: trois débats. Un entretien post-électoral. Aucune question sur le changement climatique.
Z
E
R
O",798089406355750912,fr
1,RT @SenSanders: практически по каждому крупному вопросу мы являемся большинством,798091989690499072,ru
-1,"RT @realDonaldTrump: Das Konzept der globalen Erwärmung wurde von und für die Chinesen entwickelt, um die US-Produktion nicht wettbewerbsfähig zu machen.",798092009072246784,de
1,"RT @PacificStand: Von unseren Partnern bei @highcountrynews - Gefährdet, mit dem Klimawandel schuld https://t.co/elvvivhhNi https://t.co/BYlÃ¢'¬Â¦",798092652520427520,de
1,RT @SenSanders: nous avons un président élu qui ne croit pas au changement climatique. Des Millions de gens vont devoir dire,798093754141908992,fr
0,RT @THECAROLDANVERS: les libéraux sont si ennuyeux … Amuse-toi bien à lutter contre le changement climatique avec une personne qui croit que le changement climatique est â â ¢â â ¦,798094024087203840,fr
1,"RT @SenSanders: у нас есть избранный президент, который не верит в изменение климата. Миллионы людей должны будут сказать: г-н та-ау, ау-ау",798096333466910721,ru
1,rt @ sensanders:気候変動を信じない次期大統領がいる。何百万人もの人々がこう言わなければなりません,798097120750432258,ja
2,非洲成为马拉喀什会议的中心议题，敦促迅速采取气候变化行动https://t.co/IIqumfQPBV,798097953923678208,zh-CHS
1,"RT @SenSanders: Wir haben einen designierten Präsidenten, der nicht an den Klimawandel glaubt. Millionen von Menschen werden sagen müssen: Herr TÃ¢'¬Â¦",798098361777721344,de
1,[原文へ](翻訳:iwatani (a . k . a . hiwa))A¢¬、†httpA A¢¬の¦,798100503355764741,ja
1,"RT @SenSanders: Wir haben einen designierten Präsidenten, der nicht an den Klimawandel glaubt. Millionen von Menschen werden sagen müssen: Herr TÃ¢'¬Â¦",798102311113326592,de
