sentiment,message,id
0,"He's 6-foot-9 and built like a redwood. Everyone calls him ""Tree."" On Tuesday afternoon, he tattoed the names of eight fallen friends on his arm. He knew 17.",3697
-1,"A landmark case in Minnesota probes what happens when a school massacre is foiled, and the legal system wrestles with what to do next.",3698
2,"Richmond, California, has seen a dramatic drop in homicides after a program was introduced that offers violent youth a $1,000 monthly stipend to stop their ways.",3699
1,"The city of Savannah, Georgia, has seen a surge in gun violence. And despite a new initiative to stop the killings, the shootings have not abated. ",3700
0,"The NRA may seem unstoppable, but four examples from American history show that even seemngly invincible political groups can suffer stunning defeats.",3701
-1,"The April 25, 2015, quake in Nepal changed the life of 10-year-old Maya Gurung. A few days later, a second quake altered her life's trajectory again. This time, in a way no one could have imagined.

",3702
2,The deadliest terrorist attack in Belgian history has turned the spotlight on a city at odds with itself. The mood in Brussels is one of defiance -- and fear.,3703
1,"The band's fans had always been a tight-knit crowd -- and now never more so. They are bound by one awful night and determined to tell a story of love. 
",3704
0,How centuries of racism shaped the people of Haiti and the Dominican Republic -- and continue to echo through a modern-day immigration crisis.,3705
-1, so we took a local bus,3706
2,,3707
1,,3708
0,"Pregnant women infected with the rubella virus, or German measles, during a 1960s US epidemic, gave birth to babies with multiple birth defects. More than 50 years later, their children still need care. ",3709
-1,I followed Danny Thompson to the salt flats of Utah to witness his day of reckoning in the vast shimmering flatness hot rod racers call the Great White Dyno. ,3710
2,Sikhs paid a price after 9/11 and many feel no safer 15 years later as terrorist incidents give rise to a climate of fear.,3711
1,"Three people died in self-help guru James Arthur Ray's sweat lodge. But in a real indigenous sweat, people get a second chance at life. ",3712
0,A woman who survived a brutal gang rape at Florida State University returns to campus nearly three decades later to make peace with the past.,3713
-1,"The conventional wisdom is that Hillary Clinton is reluctant to talk about religion, which is only half true. Her faith has both a public and a private face.",3714
2,"The effects of a Texas law before the U.S. Supreme Court have already been felt: Clinics across the state have closed, leaving many women in an abortion desert. ",3715
1,"In 2010, Marcelas Owens was photographed standing next to the President as he signed Obamacare into law. Now Marcelas is 17 and marking another rite of passage -- as a transgender teen.",3716
0,Jesse Brown battled poverty and racism to become the Navy's first black pilot. Two of his biggest allies were white men. What about Brown inspired such loyalty?,3717
-1,Accounts vary over what got the fists -- and the bullets -- flying on a Sunday afternoon that would mark the most violent day in Texas biker history.,3718
2, along with an unaffiliated biker,3719
1,A neighborhood in Anchorage lies in the most diverse census tract in America and life there is far from the stereotype of Alaska.,3720
0,"With a ribbon cutting and speeches, a path between two Malibu mansions was opened and Billionaire's Beach was turned over to John and Jane Q. Public. ",3721
-1,He is an Ivy League-educated "man of science." He's also the man exorcists call for help. Here's how one psychiatrist became a believer in demonic possession.,3722
2,Are coincidences part of some cosmic drama shaped by unseen hands? Or are they the result of a person's desperate need to find meaning in odd connections?,3723
1,"With a buzzworthy performance, Steve Carell brings the Boo Radley of a CNN reporter's childhood back to life in ""Foxcatcher."" ",3724
0,"Until the mass shooting in Orlando, the deadliest attack on LGBT people in the U.S. belonged to New Orleans. A 1973 gay bar arson attack killed 32.",3725
-1,"The terrorist attacks in Paris killed 130, injured hundreds more and left thousands reeling -- their minds scarred by indelible images and grief. 
",3726
2, 'As I saw him lift the gun,3727
1, Poppy Harlow,3728
0,"It's been his beat for 17 years. Now Deon Joseph sees an interest in Skid Row that didn't exist when downtown Los Angeles was a shell no one visited.
",3729
-1,Susan Bennett of suburban Atlanta says she is the voice of the original U.S. version of Siri on Apple's iPhone.,3730
2,"Willie Jessop, once the feared head of imprisoned polygamist prophet Warren Jeffs' security team, has switched sides. He's testifying for the federal government. ",3731
1,"Jamaican lottery scams target nearly 300,000 Americans a year, costing them $300 million annually -- and leading to suicides among the most vulnerable victims.",3732
0,"In the shadow of Everest, the villagers who make Nepal's tourism business possible see virtually no sign of help. Until a native son arrives.
",3733
-1,"The last Equal Rights Amendment campaign failed to pass by its 1982 deadline. Now, the fight for the ERA is heating up again.
",3734
2,Two women on opposite sides of the aisle in Washington are setting aside barriers for a common goal: They want to see the ERA in the U.S. Constitution.,3735
1,Imagine countries where women and girls have it worst. The U.S. probably doesn't come to mind. But there are surprising ways in which the U.S. lags behind.,3736
0,"The Anderson Monarchs, a Philadelphia baseball team that includes Little League phenom Mo'ne Davis, embarks on a bus tour to learn civil rights history.",3737
